addr,size,kind,bind,section,demangled,mangled
0x000005b0,0,NOTYPE,STB_LOCAL,4,v1c_setMem_bcXyzwDbl,v1c_setMem_bcXyzwDbl
0x000005b0,0,NOTYPE,STB_LOCAL,12,YRPTQ_lup,YRPTQ_lup
0x000005c0,0,NOTYPE,STB_LOCAL,4,v1c_setMem_bcXyzwOfst,v1c_setMem_bcXyzwOfst
0x000005c8,0,NOTYPE,STB_LOCAL,4,v1c_setMem_bcXyzw,v1c_setMem_bcXyzw
0x000005f8,0,NOTYPE,STB_LOCAL,4,v1c_setMem_xU32,v1c_setMem_xU32
0x00000608,0,NOTYPE,STB_LOCAL,4,v1c_setMem_xQuadOfst,v1c_setMem_xQuadOfst
0x00000610,0,NOTYPE,STB_LOCAL,4,v1c_setMem_xQuad,v1c_setMem_xQuad
0x00000620,0,NOTYPE,STB_LOCAL,4,v1c_setMem_xDblOfst,v1c_setMem_xDblOfst
0x00000628,0,NOTYPE,STB_LOCAL,4,v1c_setMem_xDbl,v1c_setMem_xDbl
0x00000628,0,NOTYPE,STB_LOCAL,12,sinAngDiv2Subr,sinAngDiv2Subr
0x00000638,0,NOTYPE,STB_LOCAL,4,v1c_setMem_xOfst,v1c_setMem_xOfst
0x00000640,0,NOTYPE,STB_LOCAL,4,v1c_setMem_x,v1c_setMem_x
0x00000670,0,NOTYPE,STB_LOCAL,4,v1c_setMem_yU32,v1c_setMem_yU32
0x00000680,0,NOTYPE,STB_LOCAL,4,v1c_setMem_yQuadOfst,v1c_setMem_yQuadOfst
0x00000688,0,NOTYPE,STB_LOCAL,4,v1c_setMem_yQuad,v1c_setMem_yQuad
0x00000698,0,NOTYPE,STB_LOCAL,4,v1c_setMem_yDblOfst,v1c_setMem_yDblOfst
0x000006a0,0,NOTYPE,STB_LOCAL,4,v1c_setMem_yDbl,v1c_setMem_yDbl
0x000006b0,0,NOTYPE,STB_LOCAL,4,v1c_setMem_yOfst,v1c_setMem_yOfst
0x000006b8,0,NOTYPE,STB_LOCAL,4,v1c_setMem_y,v1c_setMem_y
0x000006e8,0,NOTYPE,STB_LOCAL,4,v1c_setMem_zU32,v1c_setMem_zU32
0x000006f0,0,NOTYPE,STB_LOCAL,12,quatMpyQuatSubr,quatMpyQuatSubr
0x000006f8,0,NOTYPE,STB_LOCAL,4,v1c_setMem_zQuadOfst,v1c_setMem_zQuadOfst
0x00000700,0,NOTYPE,STB_LOCAL,4,v1c_setMem_zQuad,v1c_setMem_zQuad
0x00000708,0,NOTYPE,STB_LOCAL,13,No_hit,No_hit
0x00000710,0,NOTYPE,STB_LOCAL,4,v1c_setMem_zDblOfst,v1c_setMem_zDblOfst
0x00000718,0,NOTYPE,STB_LOCAL,4,v1c_setMem_zDbl,v1c_setMem_zDbl
0x00000720,0,OBJ,STB_GLOBAL,13,v0c_chkVisibility,v0c_chkVisibility
0x00000728,0,NOTYPE,STB_LOCAL,4,v1c_setMem_zOfst,v1c_setMem_zOfst
0x00000730,0,NOTYPE,STB_LOCAL,4,v1c_setMem_z,v1c_setMem_z
0x00000730,0,NOTYPE,STB_LOCAL,13,chkVisibility_,chkVisibility_
0x00000750,0,NOTYPE,STB_LOCAL,13,CV_lup,CV_lup
0x00000760,0,NOTYPE,STB_LOCAL,4,v1c_setMem_wU32,v1c_setMem_wU32
0x00000770,0,NOTYPE,STB_LOCAL,4,v1c_setMem_wQuadOfst,v1c_setMem_wQuadOfst
0x00000778,0,NOTYPE,STB_LOCAL,4,v1c_setMem_wQuad,v1c_setMem_wQuad
0x00000788,0,NOTYPE,STB_LOCAL,4,v1c_setMem_wDblOfst,v1c_setMem_wDblOfst
0x00000790,0,NOTYPE,STB_LOCAL,4,v1c_setMem_wDbl,v1c_setMem_wDbl
0x000007a0,0,NOTYPE,STB_LOCAL,4,v1c_setMem_wOfst,v1c_setMem_wOfst
0x000007a8,0,NOTYPE,STB_LOCAL,4,v1c_setMem_w,v1c_setMem_w
0x000007c8,0,NOTYPE,STB_LOCAL,13,CV_notOutside,CV_notOutside
0x000007d8,0,NOTYPE,STB_LOCAL,4,v1c_waterRender,v1c_waterRender
0x000007e8,0,NOTYPE,STB_LOCAL,4,error,error
0x000007e8,0,NOTYPE,STB_LOCAL,13,CV_notInside,CV_notInside
0x000007f8,0,NOTYPE,STB_LOCAL,4,i1Shl10,i1Shl10
0x00000800,0,NOTYPE,STB_LOCAL,4,i1Shl9,i1Shl9
0x00000800,0,NOTYPE,STB_LOCAL,5,__start_.DVP.overlay..0x800.3356991339.1657.1,__start_.DVP.overlay..0x800.3356991339.1657.1
0x00000800,0,NOTYPE,STB_LOCAL,13,CV_noClip,CV_noClip
0x00000800,0,NOTYPE,STB_LOCAL,14,__start_.DVP.overlay..0x800.98780699.767.10,__start_.DVP.overlay..0x800.98780699.767.10
0x00000808,0,NOTYPE,STB_LOCAL,5,i1Shl8,i1Shl8
0x00000810,0,NOTYPE,STB_LOCAL,5,i1Shl7,i1Shl7
0x00000818,0,NOTYPE,STB_LOCAL,5,i1Shl6,i1Shl6
0x00000820,0,NOTYPE,STB_LOCAL,5,i1Shl5,i1Shl5
0x00000820,0,NOTYPE,STB_LOCAL,14,CV_clipMaybeNeeded,CV_clipMaybeNeeded
0x00000828,0,NOTYPE,STB_LOCAL,5,i1Shl4,i1Shl4
0x00000830,0,NOTYPE,STB_LOCAL,5,i1Shl3,i1Shl3
0x00000838,0,NOTYPE,STB_LOCAL,5,i1Shl2,i1Shl2
0x00000840,0,NOTYPE,STB_LOCAL,14,CV_reject,CV_reject
0x00000850,0,NOTYPE,STB_LOCAL,5,setPBuf_reloadEtc,setPBuf_reloadEtc
0x00000858,0,NOTYPE,STB_LOCAL,5,reloadDcmdBuf,reloadDcmdBuf
0x00000860,0,NOTYPE,STB_LOCAL,14,CV_notFrnt,CV_notFrnt
0x00000880,0,NOTYPE,STB_LOCAL,14,CV_cleave,CV_cleave
0x00000888,0,NOTYPE,STB_LOCAL,14,CV_nxtPlane,CV_nxtPlane
0x00000890,0,NOTYPE,STB_LOCAL,5,moveCnt,moveCnt
0x00000898,0,NOTYPE,STB_LOCAL,5,move,move
0x000008a0,0,NOTYPE,STB_LOCAL,14,CV_done,CV_done
0x000008b8,0,NOTYPE,STB_LOCAL,5,moveLoop,moveLoop
0x000008e8,0,NOTYPE,STB_LOCAL,5,move_done,move_done
0x00000900,0,NOTYPE,STB_LOCAL,5,moveXyzCnt,moveXyzCnt
0x00000908,0,NOTYPE,STB_LOCAL,5,moveXyz,moveXyz
0x00000928,0,NOTYPE,STB_LOCAL,5,moveXyzLoop,moveXyzLoop
0x00000958,0,NOTYPE,STB_LOCAL,5,moveXyz_done,moveXyz_done
0x00000970,0,NOTYPE,STB_LOCAL,5,move_,move_
0x000009b0,0,NOTYPE,STB_LOCAL,5,gosub_,gosub_
0x000009c8,0,NOTYPE,STB_LOCAL,5,gosubAt,gosubAt
0x00000a00,0,NOTYPE,STB_LOCAL,5,powerUp_,powerUp_
0x00000a18,0,NOTYPE,STB_LOCAL,5,clrLoop,clrLoop
0x00000a48,0,NOTYPE,STB_LOCAL,5,clrLoop2,clrLoop2
0x00000bd0,0,NOTYPE,STB_LOCAL,5,ret_,ret_
0x00000bf8,0,NOTYPE,STB_LOCAL,5,stopLoadIcmd_,stopLoadIcmd_
0x00000c28,0,NOTYPE,STB_LOCAL,5,swapFgndBgnd_,swapFgndBgnd_
0x00000c88,0,NOTYPE,STB_LOCAL,5,swapStopLoadFcmd_,swapStopLoadFcmd_
0x00000cc0,0,NOTYPE,STB_LOCAL,5,dcmdReload,dcmdReload
0x00000ce0,0,NOTYPE,STB_LOCAL,5,dcr_loadQwd,dcr_loadQwd
0x00000cf8,0,NOTYPE,STB_LOCAL,5,_1usWdToF1w,_1usWdToF1w
0x00000d08,0,NOTYPE,STB_LOCAL,5,_1usWdToMw,_1usWdToMw
0x00000d38,0,NOTYPE,STB_LOCAL,5,_2usWdToMxy,_2usWdToMxy
0x00000d78,0,NOTYPE,STB_LOCAL,5,_3usWdToMxyz,_3usWdToMxyz
0x00000dc8,0,NOTYPE,STB_LOCAL,5,_4usWdToMxyzw,_4usWdToMxyzw
0x00000e28,0,NOTYPE,STB_LOCAL,5,_16MxyzwToF5to8,_16MxyzwToF5to8
0x00000e70,0,NOTYPE,STB_LOCAL,5,_16MxyzwToF9to12,_16MxyzwToF9to12
0x00000eb8,0,NOTYPE,STB_LOCAL,5,f1Ror32_WdToF1w,f1Ror32_WdToF1w
0x00000ed0,0,NOTYPE,STB_LOCAL,5,f1Ror96ToF1,f1Ror96ToF1
0x00000ed8,0,NOTYPE,STB_LOCAL,5,f1Ror64ToF1,f1Ror64ToF1
0x00000ef0,0,NOTYPE,STB_LOCAL,5,f5to8ToMxyzw,f5to8ToMxyzw
0x00000f38,0,NOTYPE,STB_LOCAL,5,dblParam,dblParam
0x00000f68,0,NOTYPE,STB_LOCAL,5,dblParamPos,dblParamPos
0x00000f88,0,NOTYPE,STB_LOCAL,5,wdsToMwStep4_,wdsToMwStep4_
0x00000f98,0,NOTYPE,STB_LOCAL,5,wdsToMwStep4_loop,wdsToMwStep4_loop
0x00000fd0,0,NOTYPE,STB_LOCAL,5,wdsToMxyz_,wdsToMxyz_
0x00000fe0,0,NOTYPE,STB_LOCAL,5,wdsToMxyz_loop,wdsToMxyz_loop
0x00001000,0,NOTYPE,STB_LOCAL,6,__start_.DVP.overlay..0x1000.3356991339.2418.2,__start_.DVP.overlay..0x1000.3356991339.2418.2
0x00001038,0,NOTYPE,STB_LOCAL,6,wdsToMxyzw_,wdsToMxyzw_
0x00001048,0,NOTYPE,STB_LOCAL,6,wdsToMxyzw_loop,wdsToMxyzw_loop
0x000010a8,0,NOTYPE,STB_LOCAL,6,wdsBcToMxyz_,wdsBcToMxyz_
0x000010b8,0,NOTYPE,STB_LOCAL,6,wdsBcToMxyz_loop,wdsBcToMxyz_loop
0x00001100,0,NOTYPE,STB_LOCAL,6,wdsBcToMxyzw_,wdsBcToMxyzw_
0x00001110,0,NOTYPE,STB_LOCAL,6,wdsBcToMxyzw_loop,wdsBcToMxyzw_loop
0x00001160,0,NOTYPE,STB_LOCAL,6,wdToF1w,wdToF1w
0x00001170,0,NOTYPE,STB_LOCAL,6,mpy4x4Mtxs,mpy4x4Mtxs
0x000012d0,0,NOTYPE,STB_LOCAL,6,quatToMtx_,quatToMtx_
0x00001310,0,NOTYPE,STB_LOCAL,6,quatToMtxSubr,quatToMtxSubr
0x00001398,0,NOTYPE,STB_LOCAL,6,trnspos4x4Mtx,trnspos4x4Mtx
0x000013e8,0,NOTYPE,STB_LOCAL,6,trnspos4x4Mtx_,trnspos4x4Mtx_
0x00001408,0,NOTYPE,STB_LOCAL,6,mpy4x4Mtxs_,mpy4x4Mtxs_
0x00001438,0,NOTYPE,STB_LOCAL,6,v4Mpy4x4ToV4_,v4Mpy4x4ToV4_
0x00001488,0,NOTYPE,STB_LOCAL,6,rndr_no_code,rndr_no_code
0x00001498,0,NOTYPE,STB_LOCAL,6,gsAd_relDest_,gsAd_relDest_
0x000015b8,0,NOTYPE,STB_LOCAL,6,gsad_alphaUsed,gsad_alphaUsed
0x00001600,0,NOTYPE,STB_LOCAL,6,gsad_alphaDone,gsad_alphaDone
0x00001620,0,NOTYPE,STB_LOCAL,6,gsad_drawZbuf,gsad_drawZbuf
0x00001668,0,NOTYPE,STB_LOCAL,6,gsad_noVertClamp,gsad_noVertClamp
0x00001680,0,NOTYPE,STB_LOCAL,6,gsad_gotClampBits,gsad_gotClampBits
0x00001698,0,NOTYPE,STB_LOCAL,6,gsad_noClamp,gsad_noClamp
0x000016a0,0,NOTYPE,STB_LOCAL,6,gsad_end,gsad_end
0x000016b8,0,NOTYPE,STB_LOCAL,6,kickMoveBufs,kickMoveBufs
0x00001710,0,NOTYPE,STB_LOCAL,6,kmb_ffLup,kmb_ffLup
0x00001740,0,NOTYPE,STB_LOCAL,6,kmb_sameStrip,kmb_sameStrip
0x00001790,0,NOTYPE,STB_LOCAL,6,kmb_frntFacing,kmb_frntFacing
0x000017b8,0,NOTYPE,STB_LOCAL,6,kmb_dontBackfaceTest,kmb_dontBackfaceTest
0x000017f8,0,NOTYPE,STB_LOCAL,6,kmb_gotNxtKick,kmb_gotNxtKick
0x00001800,0,NOTYPE,STB_LOCAL,7,__start_.DVP.overlay..0x1800.3356991339.3276.3,__start_.DVP.overlay..0x1800.3356991339.3276.3
0x00001818,0,NOTYPE,STB_LOCAL,7,kmb_dontStop,kmb_dontStop
0x00001828,0,NOTYPE,STB_LOCAL,7,setGiftags,setGiftags
0x000018f8,0,NOTYPE,STB_LOCAL,7,sg_uv0,sg_uv0
0x00001910,0,NOTYPE,STB_LOCAL,7,sg_context0,sg_context0
0x00001920,0,NOTYPE,STB_LOCAL,7,kickAt_,kickAt_
0x00001930,0,NOTYPE,STB_LOCAL,7,kickAt2,kickAt2
0x00001940,0,NOTYPE,STB_LOCAL,7,kickBuf_,kickBuf_
0x00001968,0,NOTYPE,STB_LOCAL,7,rndrL1CnFn_B1UyRyS2_lup,rndrL1CnFn_B1UyRyS2_lup
0x00001a48,0,NOTYPE,STB_LOCAL,7,rndrL1CnFy_B1UyRyS2_lup,rndrL1CnFy_B1UyRyS2_lup
0x00001b38,0,NOTYPE,STB_LOCAL,7,rndrL1CrFx_B1UyRyS2_lup,rndrL1CrFx_B1UyRyS2_lup
0x00001b48,0,NOTYPE,STB_LOCAL,7,rndrL1CrFx_B1UyRyS2_lup_,rndrL1CrFx_B1UyRyS2_lup_
0x00001be8,0,NOTYPE,STB_LOCAL,7,Rur_CrL1S2_zOk,Rur_CrL1S2_zOk
0x00001c00,0,NOTYPE,STB_LOCAL,7,Rur_CrL1S2_join,Rur_CrL1S2_join
0x00001c68,0,NOTYPE,STB_LOCAL,7,rndrL1CcFx_B1UyRyS2_lup,rndrL1CcFx_B1UyRyS2_lup
0x00001c70,0,NOTYPE,STB_LOCAL,7,rndrL1CcFx_B1UyRyS2_lup_,rndrL1CcFx_B1UyRyS2_lup_
0x00001d28,0,NOTYPE,STB_LOCAL,7,rndrL1CcFx_B1UyRyS2_ok,rndrL1CcFx_B1UyRyS2_ok
0x00001d90,0,NOTYPE,STB_LOCAL,7,rndrBncLup,rndrBncLup
0x00001df8,0,NOTYPE,STB_LOCAL,7,rndrBncLup_,rndrBncLup_
0x00001f30,0,NOTYPE,STB_LOCAL,7,rndrBncOk,rndrBncOk
0x00001f88,0,NOTYPE,STB_LOCAL,7,rndrBncSdwLup_,rndrBncSdwLup_
0x00002000,0,NOTYPE,STB_LOCAL,8,__start_.DVP.overlay..0x2000.3356991339.4096.4,__start_.DVP.overlay..0x2000.3356991339.4096.4
0x0000208b,0,NOTYPE,STB_LOCAL,SHN_ABS,v1m_iscmdBufPlus2K,v1m_iscmdBufPlus2K
0x000020d0,0,NOTYPE,STB_LOCAL,8,rndrBncSdwOk,rndrBncSdwOk
0x00002120,0,NOTYPE,STB_LOCAL,8,rndrBncJoins,rndrBncJoins
0x00002148,0,NOTYPE,STB_LOCAL,8,rndrSdwLup,rndrSdwLup
0x00002170,0,NOTYPE,STB_LOCAL,8,rndrShwLup_,rndrShwLup_
0x00002228,0,NOTYPE,STB_LOCAL,8,rndrShwOk,rndrShwOk
0x00002290,0,NOTYPE,STB_LOCAL,8,rndrBufs_,rndrBufs_
0x000022a0,0,NOTYPE,STB_LOCAL,8,rb_loop,rb_loop
0x00002328,0,NOTYPE,STB_LOCAL,8,rndrBufsEnd_,rndrBufsEnd_
0x00002390,0,NOTYPE,STB_LOCAL,8,rndrTyp_,rndrTyp_
0x000023f8,0,NOTYPE,STB_LOCAL,8,rt_specRndrNoneCleave,rt_specRndrNoneCleave
0x00002420,0,NOTYPE,STB_LOCAL,8,rt_specRndrGotPreKick,rt_specRndrGotPreKick
0x000024e8,0,NOTYPE,STB_LOCAL,8,rt_normalRenderer,rt_normalRenderer
0x00002520,0,NOTYPE,STB_LOCAL,8,rt_Fy,rt_Fy
0x00002530,0,NOTYPE,STB_LOCAL,8,rt_noFogJoins,rt_noFogJoins
0x00002538,0,NOTYPE,STB_LOCAL,8,rt_rejectCleave,rt_rejectCleave
0x00002548,0,NOTYPE,STB_LOCAL,8,rt_gotPreKick,rt_gotPreKick
0x000025b0,0,NOTYPE,STB_LOCAL,8,rt_1bone,rt_1bone
0x000025d0,0,NOTYPE,STB_LOCAL,8,rt_specRndrJoins,rt_specRndrJoins
0x00002698,0,NOTYPE,STB_LOCAL,8,v1c_rndrTypRepeat_,v1c_rndrTypRepeat_
0x000026f0,0,NOTYPE,STB_LOCAL,8,scaleO2p_,scaleO2p_
0x00002750,0,NOTYPE,STB_LOCAL,8,SO2P_lup,SO2P_lup
0x000027b0,0,NOTYPE,STB_LOCAL,8,SO2P_skip,SO2P_skip
0x000027d0,0,NOTYPE,STB_LOCAL,8,loadBones_,loadBones_
0x00002800,0,NOTYPE,STB_LOCAL,9,__start_.DVP.overlay..0x2800.3356991339.4745.5,__start_.DVP.overlay..0x2800.3356991339.4745.5
0x00002808,0,NOTYPE,STB_LOCAL,9,LB_lup,LB_lup
0x00002910,0,NOTYPE,STB_LOCAL,9,return,return
0x00002920,0,NOTYPE,STB_LOCAL,9,fogSubr,fogSubr
0x000029b8,0,NOTYPE,STB_LOCAL,9,F_initLup,F_initLup
0x000029e8,0,NOTYPE,STB_LOCAL,9,F_lup,F_lup
0x00002b40,0,NOTYPE,STB_LOCAL,9,clipRejectCleave,clipRejectCleave
0x00002ba8,0,NOTYPE,STB_LOCAL,9,CR_loop,CR_loop
0x00002bc8,0,NOTYPE,STB_LOCAL,9,CR_noClip0,CR_noClip0
0x00002bf8,0,NOTYPE,STB_LOCAL,9,CR_noClip1,CR_noClip1
0x00002c08,0,NOTYPE,STB_LOCAL,9,CR_endLoop1,CR_endLoop1
0x00002c20,0,NOTYPE,STB_LOCAL,9,CR_endLoop0,CR_endLoop0
0x00002c38,0,NOTYPE,STB_LOCAL,9,CR_noClip1_,CR_noClip1_
0x00002c38,0,NOTYPE,STB_LOCAL,9,cc_done,cc_done
0x00002c50,0,NOTYPE,STB_LOCAL,9,cc_wake,cc_wake
0x00002cf8,0,NOTYPE,STB_LOCAL,9,cc_1ok_2ok_nxt,cc_1ok_2ok_nxt
0x00002d18,0,NOTYPE,STB_LOCAL,9,cc_1ok_2ok_3exists,cc_1ok_2ok_3exists
0x00002d28,0,NOTYPE,STB_LOCAL,9,cc_0ok_1ok,cc_0ok_1ok
0x00002d38,0,NOTYPE,STB_LOCAL,9,cc_2clp,cc_2clp
0x00002d48,0,NOTYPE,STB_LOCAL,9,cc_2clp_nxt,cc_2clp_nxt
0x00002d68,0,NOTYPE,STB_LOCAL,9,cc_2clp_3exists,cc_2clp_3exists
0x00002d98,0,NOTYPE,STB_LOCAL,9,cc_1clp_2ok_nxt,cc_1clp_2ok_nxt
0x00002dc8,0,NOTYPE,STB_LOCAL,9,cc_2clp_3end,cc_2clp_3end
0x00002dd8,0,NOTYPE,STB_LOCAL,9,cc_1ok_2ok_3end,cc_1ok_2ok_3end
0x00002de0,0,NOTYPE,STB_LOCAL,9,cc_3end,cc_3end
0x00002e40,0,NOTYPE,STB_LOCAL,9,cc_noKicks,cc_noKicks
0x00002e90,0,NOTYPE,STB_LOCAL,9,cc_1clp_2ok_3exists,cc_1clp_2ok_3exists
0x00002ec0,0,NOTYPE,STB_LOCAL,9,cc_cleaveTri,cc_cleaveTri
0x00002f58,0,NOTYPE,STB_LOCAL,9,cc_4qwdTo3qwd,cc_4qwdTo3qwd
0x00002fc0,0,NOTYPE,STB_LOCAL,9,cc_copyFanEnd,cc_copyFanEnd
0x00003000,0,NOTYPE,STB_LOCAL,10,__start_.DVP.overlay..0x3000.3356991339.5752.6,__start_.DVP.overlay..0x3000.3356991339.5752.6
0x00003088,0,NOTYPE,STB_LOCAL,10,cc_cleavePlane,cc_cleavePlane
0x000030e8,0,NOTYPE,STB_LOCAL,10,cc_inLoop,cc_inLoop
0x00003158,0,NOTYPE,STB_LOCAL,10,cc_outLoop,cc_outLoop
0x000031a8,0,NOTYPE,STB_LOCAL,10,cc_outEndFan,cc_outEndFan
0x000031e0,0,NOTYPE,STB_LOCAL,10,cc_endFan,cc_endFan
0x00003238,0,NOTYPE,STB_LOCAL,10,cc_cleaveLeftRight,cc_cleaveLeftRight
0x00003268,0,NOTYPE,STB_LOCAL,10,cc_cleaveTopBottom,cc_cleaveTopBottom
0x00003290,0,NOTYPE,STB_LOCAL,10,cc_cleaveFront,cc_cleaveFront
0x00003298,0,NOTYPE,STB_LOCAL,10,cc_gotPctC,cc_gotPctC
0x000032f0,0,NOTYPE,STB_LOCAL,10,cc_notFrnt,cc_notFrnt
0x00003348,0,NOTYPE,STB_LOCAL,10,cc_clippingDone,cc_clippingDone
0x00003388,0,NOTYPE,STB_LOCAL,10,cc_3to4Loop,cc_3to4Loop
0x00003410,0,NOTYPE,STB_LOCAL,10,cc_emptyFan,cc_emptyFan
0x00003430,0,NOTYPE,STB_LOCAL,10,setMem_getSingle,setMem_getSingle
0x00003450,0,NOTYPE,STB_LOCAL,10,setMem_getDbl,setMem_getDbl
0x00003468,0,NOTYPE,STB_LOCAL,10,smgd_APos,smgd_APos
0x00003498,0,NOTYPE,STB_LOCAL,10,setMem_getQuad,setMem_getQuad
0x000034b0,0,NOTYPE,STB_LOCAL,10,smgq_APos,smgq_APos
0x000034d8,0,NOTYPE,STB_LOCAL,10,smgq_BPos,smgq_BPos
0x00003500,0,NOTYPE,STB_LOCAL,10,smgq_CPos,smgq_CPos
0x00003530,0,NOTYPE,STB_LOCAL,10,setMem_getU32,setMem_getU32
0x000035a0,0,NOTYPE,STB_LOCAL,10,getU32,getU32
0x00003630,0,NOTYPE,STB_LOCAL,10,gu32_loop,gu32_loop
0x00003648,0,NOTYPE,STB_LOCAL,10,gu32_bit0,gu32_bit0
0x00003668,0,NOTYPE,STB_LOCAL,10,gu32_bit0_,gu32_bit0_
0x00003690,0,NOTYPE,STB_LOCAL,10,gu32_bit31_0,gu32_bit31_0
0x000036a8,0,NOTYPE,STB_LOCAL,10,gu32_bit30_0,gu32_bit30_0
0x000036b8,0,NOTYPE,STB_LOCAL,10,fixedAlpha_,fixedAlpha_
0x000036d8,0,NOTYPE,STB_LOCAL,10,goto_,goto_
0x000036f0,0,NOTYPE,STB_LOCAL,10,rndrBufsEnd2d_,rndrBufsEnd2d_
0x00003748,0,NOTYPE,STB_LOCAL,10,rbe2d_lup,rbe2d_lup
0x000037e8,0,NOTYPE,STB_LOCAL,10,_waterRender,_waterRender
0x00003800,0,NOTYPE,STB_LOCAL,11,__start_.DVP.overlay..0x3800.3356991339.6565.7,__start_.DVP.overlay..0x3800.3356991339.6565.7
0x00019000,0,OBJ,STB_GLOBAL,SHN_ABS,_stack_size,_stack_size
0x00100008,0,NOTYPE,STB_LOCAL,1,zerobss,zerobss
0x00100008,0,OBJ,STB_GLOBAL,1,ENTRYPOINT,ENTRYPOINT
0x00100008,180,FUNC,STB_GLOBAL,1,_start,_start
0x001000b8,8,FUNC,STB_GLOBAL,1,_exit,_exit
0x001000c0,8,FUNC,STB_LOCAL,1,_root,_root
0x001000c8,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x001000c8,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_c,__gnu_compiled_c
0x001000c8,12,FUNC,STB_GLOBAL,1,acqueue_reset,acqueue_reset
0x001000d8,112,FUNC,STB_GLOBAL,1,acqueue_add,acqueue_add
0x00100148,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00100148,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x00100148,100,FUNC,STB_GLOBAL,1,ai_clear_move_goal,ai_clear_move_goal
0x001001b0,48,FUNC,STB_GLOBAL,1,ai_goal_remove(OBJECT*),ai_goal_remove__FP6OBJECT
0x001001e0,84,FUNC,STB_GLOBAL,1,ai_move_force_goal,ai_move_force_goal
0x00100238,108,FUNC,STB_GLOBAL,1,ai_movedir_force_goal,ai_movedir_force_goal
0x001002a8,84,FUNC,STB_GLOBAL,1,ai_movedir_clear_set_goal,ai_movedir_clear_set_goal
0x00100300,60,FUNC,STB_GLOBAL,1,ai_movedir_set_goal,ai_movedir_set_goal
0x00100340,60,FUNC,STB_GLOBAL,1,ai_movedir_set_goal3d,ai_movedir_set_goal3d
0x00100380,92,FUNC,STB_GLOBAL,1,ai_moveonly_set_goal,ai_moveonly_set_goal
0x001003e0,92,FUNC,STB_GLOBAL,1,ai_moveonly_set_goal3d,ai_moveonly_set_goal3d
0x00100440,108,FUNC,STB_GLOBAL,1,ai_force_fly_goal,ai_force_fly_goal
0x001004b0,112,FUNC,STB_GLOBAL,1,ai_fly_set_goal,ai_fly_set_goal
0x00100520,72,FUNC,STB_GLOBAL,1,ai_dironly_set_goal,ai_dironly_set_goal
0x00100568,900,FUNC,STB_LOCAL,1,"ai_do_update_goal(unsigned int, OBJECT*, P3D*, float, float)",ai_do_update_goal__FUiP6OBJECTP3P3Dff
0x001008f0,40,FUNC,STB_GLOBAL,1,ai_movedir_update_goal3d,ai_movedir_update_goal3d
0x00100918,40,FUNC,STB_GLOBAL,1,ai_movedir_update_goal,ai_movedir_update_goal
0x00100940,48,FUNC,STB_GLOBAL,1,ai_move_update_goal,ai_move_update_goal
0x00100970,44,FUNC,STB_GLOBAL,1,ai_fly_update_goal,ai_fly_update_goal
0x001009a0,272,FUNC,STB_LOCAL,1,"ai_move_short(OBJECT*, P3D*)",ai_move_short__FP6OBJECTP3P3D
0x00100ab0,280,FUNC,STB_LOCAL,1,"ai_move_flyer(OBJECT*, float, P3D*)",ai_move_flyer__FP6OBJECTfP3P3D
0x00100bc8,324,FUNC,STB_LOCAL,1,ai_move_fixup(OBJECT*),ai_move_fixup__FP6OBJECT
0x00100d10,448,FUNC,STB_GLOBAL,1,ai_goal_complete,ai_goal_complete
0x00100ed0,44,FUNC,STB_GLOBAL,1,ai_get_goal_location,ai_get_goal_location
0x00100f00,112,FUNC,STB_LOCAL,1,ai_flush_completed_goals(OBJECT*),ai_flush_completed_goals__FP6OBJECT
0x00100f70,60,FUNC,STB_GLOBAL,1,ai_inquire_position_complete,ai_inquire_position_complete
0x00100fb0,44,FUNC,STB_GLOBAL,1,ai_inquire_direction_complete,ai_inquire_direction_complete
0x00100fe0,304,FUNC,STB_LOCAL,1,"ai_fly_achieve_height(OBJECT*, float)",ai_fly_achieve_height__FP6OBJECTf
0x00101110,36,FUNC,STB_GLOBAL,1,ai_goal_process_nopath,ai_goal_process_nopath
0x00101138,912,FUNC,STB_GLOBAL,1,ai_goal_process,ai_goal_process
0x001014c8,108,FUNC,STB_LOCAL,1,"ai_set_turn_control(OBJECT*, float)",ai_set_turn_control__FP6OBJECTf
0x00101538,1428,FUNC,STB_LOCAL,1,"ai_chase_location(OBJECT*, P3D*, unsigned int)",ai_chase_location__FP6OBJECTP3P3DUi
0x00101ad0,124,FUNC,STB_LOCAL,1,"ai_chase_angle(OBJECT*, float)",ai_chase_angle__FP6OBJECTf
0x00101b50,148,FUNC,STB_GLOBAL,1,goal_get_free,goal_get_free
0x00101be8,16,FUNC,STB_LOCAL,1,goal_return_free(GOAL*),goal_return_free__FP4GOAL
0x00101bf8,64,FUNC,STB_GLOBAL,1,ai_move_finit,ai_move_finit
0x00101c38,0,NOTYPE,STB_LOCAL,1,gcc2_compiled.,gcc2_compiled.
0x00101c38,0,NOTYPE,STB_LOCAL,1,__gnu_compiled_cplusplus,__gnu_compiled_cplusplus
0x00101c38,204,FUNC,STB_GLOBAL,1,ObjectSetSubAnim,ObjectSetSubAnim
